text,label
Neurofibromin (Nf1) is required for skeletal muscle development,pert
Gene expression Profiling of Peripheral Blood Leukocytes after Endotoxin Challenge in Humans,pert
Cystic Fibrosis Mouse Lung Profiles,pert
Comprehensive description of the transcriptome of hypothalamo-neurohypophyseal system in euhydrated and dehydrated rat,pert
Classification of carcinoma in situ lesions in human bladder cancer,pert
Murine Airway Hyperresponsiveness,pert
Novel genes associated with malignant melanoma but not benign melanocytic lesions,pert
Gene expression under normoxia/hypoxia in mouse embryonic fibroblasts with mutations in the CH1 domains of p300 and CBP,pert
Altered transcriptome in a motor system spared by ALS: protective vs. adaptive strategies,pert
Dilated Cardiomyopathy and Non Failing Septal Biopsies,pert
Transcriptional profiling in facioscapulohumeral muscular dystrophy to identify candidate biomarkers,pert
Gene profiling of primary cultures from human prostate tumors,pert
GAA deficiency (Pompe Disease) in infantile-onset patients,pert
Scd1 Knockout Mice on very low fat diet,pert
perro-affy-human-186940,pert
Ad vectors in C3KO mice,pert
Asthma,pert
Analysis of expression in SOD1 transgenic mouse spinal cord,pert
Whole-genome expression profiling of melanoma progression.,pert
mRNA expression in regenerated mdx mouse skeletal muscle,pert
Microarray Analysis of Differentially Expressed Genes in Placental Tissue of Severe Preeclampsia,pert
Expression data from C57BL/6 and MRL/MpJ heart left ventrical with LAD ligation,pert
Nef transfection of Jurkat T cells,pert
Expression data from WT mice and bitransgenic Pdx1-cre/Kras*A mice bearing Pancreatic Ductal Adenocarcinoma,pert
"Human ischemic cardiomyopathy, idiopathic cardiomyopathy, and nonfailing controls",pert
Gene Expression Profiling of Familial and Sporadic Cases of Interstitial Pneumonia,pert
Expression data from T-cell prolymphocytic leukemia (TPLL) and normal T cells,pert
Expression data from quadriceps muscle of young DMD patients and age matched controls,pert
Monocytes of patients with familial hypercholesterolemia show alterations in cholesterol metabolism,pert
Imprints of atherosclerosis are present in circulating T cells of patients with Familial Hypercholesterolemia,pert
Expression data from murine BRD2-mediated lymphomas,pert
Gene expression time-course in the human skin during elicitation of allergic contact dermatitis,pert
Kidney expression,pert
LPS timecourse,pert
Blood pulmonary arterial hypertension,pert
Gene expression profiles of lymphoblastoid cells,pert
Mutant SOD1 rats (lobsi-affy-rat-194438),pert
MRI lytic and no lytic lesions,pert
Control vs CF Small Intestine,pert
Activation of MAPK pathways links LMNA mutations to cardiomyopathy in Emery-Dreifuss muscular dystrophy,pert
Control LG vs Px LG,pert
Expression profiles of extremely low gestational age newborns as predictors of BPD,pert
Nrf2 Knockout vs. Wildtype mice,pert
Validation of Genome-wide Expression patterns in Pediatric Septic Shock,pert
Gene expression in immortalized B-lymphocytes derived from patients with multiple sclerosis,pert
Microarray Analysis of Treacher Collins Syndrome,pert
Expression data from human peripheral blood subsets,pert
Integrative Transcriptome Analysis Reveals Common Molecular Subtypes of Human Hepatocellular Carcinoma (HT-HG_U133A),pert
Colon biopsies from UC patients and healthy controls,pert
NINDS Rat Hippocampus Seizures,pert
Gene expression analysis of macrophages from ankylosing spondylitis patients reveals interferon-gamma dysregulation,pert
Expression data from biopsies of Nasopharyngeal carcinoma (NPC) and non-malignant controls,pert
LCCS vs control comparison,pert
Type I Interferon: Potential Therapeutic Target for Psoriasis?,pert
Whole brain gene expression in X-monosomic and normal female mice,pert
Chondrogenic differentiation potential of OA chondrocytes and their use in autologous chondrocyte transplantation,pert
Time series of diabetes and exercise training induced expression changes in skeletal muscle of mice,pert
Pancreatic cancer circulating tumor cells express a cell motility gene signature that predicts survival after surgery,pert
DECREASED FIBRONECTIN PRODUCTION SIGNIFICANTLY CONTRIBUTES TO DYSREGULATED REPAIR OF ASTHMATIC EPITHELIUM,pert
Rheumatoid arthritis,pert
Expression data from bone marrow CD34+ cells of MDS patients and healthy controls,pert
MI: 1 and 7 days post-op,pert
Expression data from epithelial cells during the process of multistep pancreatic carcinogenesis,pert
Differential Expression of Ove26(Diabetic) vs FVB(Nondiabetic) mice,pert
The Effect of Hepatitis C Virus Infection on Host Gene Expression,pert
Immature cell populations and an erythropoiesis gene expression signature in systemic juvenile idiopathic arthritis: Implications for pathogenesis,pert
Mouse Expression DB 2001 CHMC,pert
pediatric AML and normal bone marrow,pert
Gene expression profiling in human glial brain tumors,pert
Progression to Islet Destruction in a Cyclophosphamide-Induced Transgenic Model,pert
Expression data from human MSI colorectal cancer and normal colonic mucosa,pert
Malignant pleural mesothelioma,pert
Autism and increased paternal age related changes in global levels of gene expression regulation,pert
Dysferlin deficiency modulates the proximal-distal muscle transcriptome,pert
Gene expression profiling in DBA/2J glaucoma,pert
Global gene expression analysis of gastric cancer by oligonucleotide microarrays,pert
Transcriptome-wide characterization of gene expression associated with unruptured intracranial aneurysms,pert
Effect of AT1 receptor anatagonist on brain microvessels from hypertensive and normotensive rats,pert
Donarum-3R01NS040270-03S1,pert
dingl-affy-rat-50847,pert
"Gene Expression Profiles of Nondiabetic and Diabetic Obese Mice--Adipose tissue, Liver, Muscle and Islets",pert
The leukemia-specific fusion gene ETV6/RUNX1 perturbs distinct key biological functions primarily by gene repression,pert
Mouse BMDM Yersinia infection,pert
Gene expression evidence for remodeling of lateral hypothalamic circuitry in cocaine addiction,pert
The role of Raf-1 kinase inhibitor protein in the regulation of pancreatic beta cell proliferation in mice,pert
Comparison of mRNA expression in circulating T-cells from patients with severe asthma,pert
Nemaline myopathy mouse model,pert
Immune Response to Nippostrongylus brasiliensis in the mouse lung,pert
Expression of BRAF inhibitor resistant colon cancer lines,pert
Gene expression profile in Barrett's esopahgus,pert
Expression data from murine colon tissue after exposure to 4% DSS for 6 days DSS followed by 4 days of water or 1% L-arginine,pert
Sex differences during  acute myocarditis against coxsackievirus B3 (CVB3)-induced myocarditis (10 dpi) and  chronic myocarditis/dilated cardiomyopathy (DCM) against CVB3-induced myocarditis (90 dpi),pert
Gene expression profiles in synovial biopsies from patients with arthritis,pert
Gene Expression Changes in Non-Dysplastic Mucosa from Patients with Ulcerative Colitis Harboring Remote Neoplastic Lesions,pert
Human breast tumor expression,pert
Gene expression profiles of whole blood incubated with live meningococci,pert
Expression data of EZH2-dependent genes in prostate cancer cell lines,pert
Gene expression profiling of human inflammatory Cardiomyopathy,pert
Epithelium transition profile,pert
Temporal analysis of P15 and P30 hippocampi in kainate-induced seizures,pert
Acute Lymphedema,pert
Comparative analysis of gene expression in Fra-1+/+ and Fra-1-/- mice lung,pert
Expression data from Sh2b3 Knock-out NOTCH1-induced leukemias,pert
Gene expression profiling of CD34+ cells from MDS patients and normal controls,pert
Signaling of Neisseria meningitidis MC58 mutants to primary human umbilical vein endothelial cells (HUVEC),pert
Alzheimer’s disease: neurofibrillary tangles (Rogers-3U24NS043571-01S1),pert
Mesenchymal Stem/Progenitors and Other Endometrial Cell Types from Women with Polycystic Ovary Syndrome (PCOS) Display Inflammatory and Oncogenic Potential,pert
"Evidence for immune response, axonal dysfunction and reduced endocytosis preceding Lewy body pathology in the substantia nigra in Parkinson’s disease",pert
"Mus musculus gene expression profiling for Wt, SKM-Tg, C and SKM-KO in Affymetrix 430PM strip arrays",pert
Gene expression profile of VIN lesions in comparison to controls,pert
Genomic analysis of low-grade serous ovarian carcinomas [EXP],pert
Gene expression of transplanted hearts,pert
Effect of Age on Fracture Healing in the Rat,pert
Expression data from advanced stage of murine pancreatic ductal adenocarcinoma (PDAC) and control pancreas,pert
Gene expression time-course in the human skin during elicitation of allergic contact dermatitis,pert
Gene Profiling of Endometrium Reveals Progesterone Resistance and Candidate Genetic Loci in Women with Endometriosis,pert
"HNF1b, HNF4a2 and HNF6 targets",pert
Genome-wide gene expression differences between Crohn’s and ulcerative colitis from endoscopic pinch biopsies:,pert
Reduced expression of mitochondrial oxidative metabolism genes in skeletal muscle of women with PCOS,pert
Expression in Superior Frontal Gyrus of normal individuals or females of different ages affected by Rett syndrome,pert
Gene expression profiles of lymphoblastoid cells,pert
A Marfan syndrome gene expression phenotype in cultured skin fibroblasts,pert
Syracuse High/Low Avoidance Learning in Rats,pert
Definition of an ulcerative colitis preinflammatory state,pert
Expression signature of cardiac muscle as a potential diagnostic or prognostic tool for dilated cardiomyopathy,pert
Diabetic nephropathy,pert
Genomic profiles of Macaca fascicularis exposed to Venezuelan equine encephalitis,pert
"Hindlimb muscle, comparison of wild type and mdx mice, 7 to 112 Day (Porter lab)",pert
Gene expression in rheumatoid arthritis synovial macrophages,pert
Expression data from recent-onset T1D patients and controls,pert
NOD model of  type 1 diabetes,pert
Colon biopsies from UC patients and healthy controls,pert
Rosiglitazone Treatment Reduces Diabetic Neuropathy in STZ treated DBA/2J mice,pert
mRNA expression profiling of nasopharyngeal carcinoma,pert
Diabetes and the retina (eldre-affy-mouse-319092),pert
Gene expression from human prefrontal cortex (BA10),pert
Barrett's vs Normal esophagus vs small intestine comparison,pert
Juvenile Rheumatoid Arthritis Profiles In PBMC and SFMC,pert
Mitochondrial disorders,pert
Transcriptome of Ts1Cje and euploids cerebellum,pert
Characterization of whole blood gene expression profiles in sickle-cell disease patients using globin mRNA reduction,pert
LECs from control and cirrhotic rats,pert
Expression data from bone marrow CD34+ cells of MDS patients and healthy controls,pert
Imaging-guided microarray: Identifies molecular markers in the pathogenesis of Parkinson’s disease,pert
Non Small Cell Lung Cancer,pert
Immature cell populations and an erythropoiesis gene expression signature in systemic juvenile idiopathic arthritis: Implications for pathogenesis,pert
Expression profiles of PBMC from multiple sclerosis patients,pert
AIRE hypoexpression and transcriptome profiles correlate with thymic impairment in Down syndrome,pert
Transcriptome Profiling of High Glucose and Glucosamine-Induced Mouse Mesangial Cells,pert
Chronic contusion spinal cord injury in rats,pert
Gene expression profiling in DBA/2J glaucoma,pert
"Expression data from severe asthmatics, mild asthmatics and healthy controls",pert
"The effect of FH mutations on fibroid expression profile, normal myometrium vs. FH-mutant fibroids.",pert
Expression data from affected skin from psoriasis mouse models and normal skin from control mice,pert
Effects of allergen challenge on airway epithelial cell gene expression,pert
Gene expression evidence for remodeling of lateral hypothalamic circuitry in cocaine addiction,pert
Transcriptional Alterations of Hamstring Muscle Contractures in Children with Cerebral Palsy,pert
ZEBOV-induced changes in macrophage gene expression,pert
"Screening for Epigenetically Masked Genes in Colorectal Cancer using 5-aza-2’-deoxycytidine treatment, Microarray and Gene Expression Profile",pert
Gastric Cancer Gene Expression Profiling,pert
The role of micro-RNA genes in papillary thyroid carcinoma,pert
Patterns of gene dysregulation in the frontal cortex of patients with HIV encephalitis,pert
A PGC-1alpha-dependent decrease in mitochondrial oxidative metabolism in muscle of humans with inherited insulin resistance,pert
Effects of caerulein on Mist1KO pancreas,pert
Gene expression profiles during the development of compensated or decompensated hypertrophy during pressure overload,pert
Rat LAD IR study,pert
training induced gene expression in arrhythmogenic plakogloin (+/-) mice,pert
Gene expression changes associated with progression and response in chronic myeloid leukemia,pert
"Inflammation, adenoma and cancer: objective classification of colon biopsy specimens with gene expression signature",pert
Determination of expression level of gingiva expressed genes,pert
Asthma,pert
Transcriptional reprogramming during reloading of atrophied rat soleus muscle,pert
Expression data from Patients with Bipolar (BP) Disorder and Matched Control Subjects,pert
Effect of a high fat diet on the hypothalami of mice susceptible to diet-induced obesity KOZAK2_ABI_HYP,pert
Differential gene expression in the proximal neck of human abdominal aortic aneurysm,pert
Transcriptome analysis reveals molecular profiles associated with evolving steps of monoclonal gammopathies,pert
Mesenchymal Stem/Progenitors and Other Endometrial Cell Types from Women with Polycystic Ovary Syndrome (PCOS) Display Inflammatory and Oncogenic Potential,pert
Expression data from osteoblastic lineage cells isolated from normal and leukemic mice,pert
Expression data from Adipose Stem Cells (ASC) from morbidly obese and non-obese individuals,pert
Expression profiling of PBMC from patients with hepatocellular carcinoma,pert
Expression data from kidney biopsies of liver disease patients,pert
Systems biological analysis of immunity to dengue,pert
Adult postmortem brain tissue (dorsolateral prefrontal cortex) from subjects with bipolar disorder and healthy controls,pert
Expression profiling of human adult postmortem brain tissue from subjects with bipolar disorder and healthy controls,pert
Expression data from peripheral blood,pert
Gata4 is required for postnatal cardiac function and protection from pressure overload-induced heart failure,pert
Monocytes of patients with familial hypercholesterolemia show alterations in cholesterol metabolism,pert
PTEN-deficient intestinal stem cells initiate intestinal polyposis,pert
Interstitial cystitis and antiproliferative factor treatment,pert
Brain after ischemia and antioxidant,pert
Anti-inflammatory compounds in SCI,pert
Gene expression profile of peripheral blood lymphocytes: comparison between melanoma patients and healthy controls,pert
Human endometriosis vs normal endometrium study - transcriptional profiling,pert
Exercise induced cardiac hypertrophy,pert
Gene Expression Profiling in Peripheral Blood in Untreated New Onset Systemic Juvenile Idiopathic Arthritis,pert
wild type and aire -/- murine meduallary thymic epithelial cells,pert
Gene expression profiling of testicular seminoma,pert
Mouse Kidney - Effect of Low Phosphate Diet in Normal and Hyp Mice,pert
Pseudomonas aeruginosa infection of Calu-3 human lung epithelial cells,pert
NIH/NIAID Chronic Granulomatous Disease Neutrophils,pert
Genetic Endothelial Systems Biology of Sickle Stroke Risk,pert
Microarray Analysis of Acute Lung Injury,pert
Laser capture microdissection of endothelial and neuronal cells from human dorsolateral prefrontal cortex,pert
Gene expression data of skin from psoriatic patients and normal controls,pert
"Barrett's esophagus, Barrett's-associated adenocarcinomas and normal esophageal epithelium",pert
"Extraocular and hindlimb muscle, comparison of wild type and mdx mice, 56 days (Porter lab)",pert
Murine Neurofibromatosis,pert
Gene expression profiles in muscle tissue from FSHD patients,pert
Gene expression in rectal epithelia of cystic fibrosis patients,pert
Chondrogenic differentiation potential of OA chondrocytes and their use in autologous chondrocyte transplantation,pert
Characterization of whole blood gene expression profiles in sickle-cell disease patients using globin mRNA reduction,pert
Gene Expression Analysis of Stage I Endometrial Cancers,pert
SARS,pert
Control and starved myotubes,pert
Expression data from bone marrow CD34+ cells of MDS patients and healthy controls,pert
Mouse Expression DB 2001 CHMC,pert
gene expression study of blood monocytes,pert
"Genome wide expression data from discordant twins (ulcerative colitis, primary mucosal tissue)",pert
Effect of PGE receptor EP3 subtype agonist on mouse asthma model,pert
Validated Gene Expression Signatures of Idiopathic Pulmonary Fibrosis,pert
Autism and increased paternal age related changes in global levels of gene expression regulation,pert
Gene expression profiling in DBA/2J glaucoma,pert
Peripheral blood cells expression data form 7 patients with severe pdm(H1N1) influensa and 7 gender and age matched healthy controls,pert
Marked Reduction of AKT1 Expression and Deregulation of AKT1-associated Pathways in Peripheral Blood Mononuclear Cells of Schizophrenia Patients,pert
Transcriptomic Analysis of Autism Brain Reveals Convergent Molecular Pathology [array data],pert
Expression data from patients with global developmental delay and autistic features and normal controls,pert
Cystic Fibrosis Mouse Lung Profiles,pert
Comparison of mRNA expression in circulating T-cells from patients with severe asthma,pert
A single intradermal injection of IFN-γ induces a psoriasis-like state in both non-lesional psoriatic and healthy skin,pert
Comparison of PBMCs in Inflammatory Bowel Disease,pert
Nemaline myopathy mouse model,pert
LTM in CA1 Aged versus young rats,pert
Mammary epithelial cell transduction,pert
R6/1 brain hemisphere time series gene expression,pert
Comparison of bone-marrow mesenchymal stromal cells from multiple myeloma patients and healthy donors,pert
Expression data from ACC xenografts and normal salivary glands,pert
CD3+ T cells derived from bone marrow or peripheral blood of aplastic anemia patients,pert
Hepatic regeneration gene expression signature predicts late recurrence of hepatocellular carcinoma,pert
Asthma,pert
Gene expression alterations in the cerebellum and granule neurons of Cstb-/- mouse are associated with early synaptic changes and inflammation,pert
Host directed activity of Pyrazinamide in Mycobacterium tuberculosis infection,pert
Expression data from well-differentiated human bronchial epithelial cells infected with H1N1 Influenza isolates,pert
Sepsis gene expression profiling: murine splenic compared with hepatic responses,pert
Dominant Th1 and Minimal Th17 Skewing in Discoid Lupus Revealed by Transcriptomic Comparison with Psoriasis,pert
Cervical Cancer,pert
Gene Expression Profiling of Prostate Benign and Malignant Tissue,pert
Idiopathic thrombocytopenic purpura (ITP),pert
Expression data from murine BRD2-mediated lymphomas,pert
"Gene expression profiles of patients with schizophrenia, bipolar disorder and healthy controls",pert
Modeling non-syndromic autism and the impact of TRPC6 disruption in human neurons,pert
Expression data of cardiac and gastrocnemius muscles of tumor bearing C26 mouse,pert
Identification of transcript dysregulation in patients with Autism Spectrum Disorders,pert
Gene Profiling of Endometrium Reveals Progesterone Resistance and Candidate Genetic Loci in Women with Endometriosis,pert
Acne lesion vs. normal skin. Also includes non-acne patients' normal skin samples.,pert
Gene expression in blood of children with autism spectrum disorder,pert
Expression changes in mouse brains following nicotine-induced seizures; the modulation of transcription factor networks,pert
Expression data from head and neck squamous cell carcinoma,pert
Orotic acid induced fatty liver disease,pert
Expression data from wildtype and Rb-/- fetal liver at e12.5,pert
Gene expression profile of peripheral blood lymphocytes: comparison between melanoma patients and healthy controls,pert
Gene expression profile of human dendritic cells after infection with A. fumigatus,pert
Human endometriosis vs normal endometrium study - transcriptional profiling,pert
Gene expression profiles of lymphoblastoid cells,pert
Expression data of substantia nigra from postmortem human brain of Parkinson's disease patients (PD),pert
CF vs control Pancreas,pert
Mouse model of myocardial infarction,pert
Burn20,pert
Global analyses of gene expression in early experimental knee osteoarthritis,pert
Amyotrophic lateral sclerosis,pert
Gene Microarrays in Hippocampal Aging,pert
Lymphocyte gene expression data from moderate stage HD patients and controls,pert
Definition of an ulcerative colitis preinflammatory state,pert
Airway Epithelial Cell Response to Sendai virus infection,pert
Laser capture microdissection of endothelial and neuronal cells from human dorsolateral prefrontal cortex,pert
AKT_Prostate_RAD001_v_PLACEBO,pert
Ovarian Cancer gene expression profiling identifies the surface of the ovary as a stem cell niche,pert
Type I Interferon: Potential Therapeutic Target for Psoriasis?,pert
Gene expression profiling of human gliomas and human glioblastoma cell lines,pert
Vitamin A-deficient diet,pert
Gene expression data from severe asthmatic children: PBMC profiles during acute exacerbation versus convalescence,pert
Expression data from adult rat tail MNs after spinal cord transection,pert
Gene Expression Analysis of Stage I Endometrial Cancers,pert
Expression profiling in inflammatory bowel disease,pert
TGFbeta lung fibroblasts,pert
Human blood expression for Huntington's disease versus control,pert
Comparison of post-mortem tissue from brain BA10 region between schizophrenic and control patients.,pert
Knockdown of transactive response DNA-binding protein TDP-43 downregulates histone deacetylase 6,pert
SCCOR_MouseLung_Simva_LPS,pert
The effect of intermittent hypoxia on gene expression in the liver of ob/ob mice,pert
Adult and Neonatal dorsal horn gene expression 7 day post sciatic nerve SNI injury,pert
Sarcoidosis-specific markers from whole blood gene expression,pert
Expression data from bone marrow CD34+ cells of MDS patients and healthy controls,pert
HCC formation in rat,pert
A novel approach to investigate tissue-specific trinucleotide repeat instability,pert
HIV-1 infection in human PBMCs in vivo,pert
Comparison of post-mortem tissue from Brodman Brain BA22 region between schizophrenic and control patients,pert
Expression data from peripheral blood mononuclear cells in multiple sclerosis patients and controls,pert
Blood genomic expression profile for ischemic stroke (IS),pert
Gene expression and phenotypic characterization of mouse heart after chronic constant or intermittent hypoxia,pert
Atypical Ductal Hyperplasia,pert
Pressure overload cardiac hypertrophy,pert
Novel Molecular Markers for non-melanoma skin cancer,pert
"Transcriptional Profiling of Untreated, HIV-1 Vector-Infected and TNFalpha-treated Jurkat T cells",pert
Autism and increased paternal age related changes in global levels of gene expression regulation,pert
Gene expression analysis of 12  B-cell Chronic Lymphocytic Leukemia samples and 5 CD19+ control samples,pert
normal and diabetic rat muscle treated and untreated with vanadyl sulfate,pert
Cystic Fibrosis Mouse Lung Profiles,pert
Influenza virus infection-induced gene expression changes of regional B cells are mediated in part through type I IFN,pert
Analysis of RPE65 loss of function in mouse retina,pert
"Laminin-deficient muscular dystrophy, dy/dy diaphragm",pert
Exaggerated neuroinflammation and sickness behavior in aged mice after activation of the peripheral innate immune system,pert
Nonlesional atopic dermatitis skin is characterized by broad terminal differentiation defects and variable immune abnormalities,pert
Integrative Genomic and Proteomic Analysis of Prostate Cancer Reveals Signatures of Metastatic Progression,pert
brain expression data from adult mice prenatally exposed to ethanol,pert
Gene expression profiles of fibroblasts from childhood cerebral adrenoleukodystrophy patients and healthy controls,pert
Gene expression profile in Barrett's esopahgus,pert
Human prolactinoma,pert
Expression data from post mortem Alzheimer's disease brains,pert
Gene profiling of primary cultures from human prostate tumors,pert
Expression data from intestinal mucosa of patients with UC,pert
Skeletal muscle gene expression data from Down syndrome mice,pert
The transcriptome of the hypothalamoneurohypophyseal system in euhydrated and dehydrated rats,pert
Susceptibility to DNA damage as a molecular mechanism for non-syndromic cleft lip and palate,pert
Gene expression profiling in tibial muscular dystrophy and control skeletal muscle,pert
Asthma,pert
Bleomycin induces molecular changes directly relevant to idiopathic pulmonary fibrosis:  A model for “active” disease,pert
Expression data from CD4+ splenocytes 6h post-sepsis,pert
Gene expression profiling of CD34+ cells from MDS patients and normal controls,pert
Expression data from inflammatory myopathies,pert
Gastric Bypass Human Obese Muscle,pert
Narrow-band UVB phototherapy for psoriasis,pert
Amniotic fluid RNA gene expression profiling provides insights into the phenotype of Turner syndrome,pert
Novel bio-marker discovery for stratification and prognosis of breast cancer patients,pert
Gene expression in RNP autoantibody+ systemic lupus erythematosus (SLE) patient blood,pert
Gene expression time-course in the human skin during elicitation of allergic contact dermatitis,pert
Palmitoyl protein thioesterase-1 knockout mice hofma-affy-mouse-370000,pert
Gene expression profiling of B lymphocytes and plasma cells from WaldenstrÖm’s macroglobulinemia.,pert
Genome-wide gene expression differences between Crohn’s and ulcerative colitis from endoscopic pinch biopsies:,pert
Comparison of gene expression data between wild-type and DM1-affected Mesodermal Precursors Cells (MPC),pert
Comparison of gene expression data between wild-type and DM1-affected Neural Precursors Cells (NPC),pert
Comparison of gene expression data between wild-type and DM1-affected undifferentiated hES cells.,pert
Gene expression profiling of testicular seminoma,pert
Gene expression profiles of striatum and cerebellum from knock-in mouse model of Huntington's disease,pert
Gene expression abnormalities in histologically normal breast epithelium of breast cancer patients,pert
GFAP transgenic mice expression analysis,pert
"Extraocular muscle, comparison of wild type and mdx mice, 14 to 112 Days (Porter lab)",pert
Lung cancer,pert
13-cis retinoic acid treatment of human sebocytes (SEB-1),pert
Cancer genomics identifies regulatory gene networks associated with the transition from dysplasia to adenocarcinomas,pert
Murine Neurofibromatosis,pert
Cadherin-11 depletion in aggressive MDA-MB-231 breast cancer cells.,pert
A549 parenchymal cell activation,pert
Gene expression profiling of human gliomas and human glioblastoma cell lines,pert
Gene expression profile in CD4+ and CD8+ T cells from identical twins discordant for Multiple sclerosis,pert
Chondrogenic differentiation potential of OA chondrocytes and their use in autologous chondrocyte transplantation,pert
Characterization of whole blood gene expression profiles in sickle-cell disease patients using globin mRNA reduction,pert
BPH and BPL mouse strain adrenal glands,pert
Comparison of MBT/Pas and BALB/cByJ MEFs response after infection with Rift Valley Fever virus,pert
Expression data from epithelial cells during the process of multistep pancreatic carcinogenesis,pert
The Effect of Hepatitis C Virus Infection on Host Gene Expression,pert
Expression profiling of human DCIS and invasive ductal breast carcinoma,pert
Validated Gene Expression Signatures of Idiopathic Pulmonary Fibrosis,pert
MMTV-Myc tumor development in E2F-null backgrounds,pert
Ikaros mutant thymic tumors,pert
"Comparative Analysis of MMTV-neu tumors, preneoplastic MMTV-neu mammary gland, and Wild-type controls",pert
Autism and increased paternal age related changes in global levels of gene expression regulation,pert
Anaplasma phagocytophilum infected NB4 cells,pert
"Microarray gene expression data from Hdh knock-out, wild-type and knock-in embryonic stem cells",pert
strain dependent pulmonary bleomycin response,pert
Stromal molecular signatures of breast and prostate cancer,pert
"Expression data for human epithelium from subjects with atopic dermatitis, psoriasis and nonatopic controls",pert
Transcriptomic Analysis of Autism Brain Reveals Convergent Molecular Pathology [array data],pert
"Gene Expression Profiles of Nondiabetic and Diabetic Obese Mice--Adipose tissue, Liver, Muscle and Islets",pert
Fibrogenic and redox-related but not proinflammatory genes are upregulated in lewis rat model of chronic silicosis,pert
B cell signature during inactive systemic lupus,pert
Molecular-genetic correlates of fatigue in cancer patients receiving localized external beam radiation therapy,pert
X linked dystonia parkinsonism,pert
Microarray Analysis of West Nile Virus infected Human Retinal Pigment Epithelium,pert
Cystic Fibrosis Mouse Lung Profiles,pert
Transcriptional Alterations of Hamstring Muscle Contractures in Children with Cerebral Palsy,pert
Contribution of Nuclear and Extranuclear PolyQ to Neurological Phenotypes in Mouse Models of Huntington’s Disease,pert
Transcriptional profiling of liver samples from Lmna Gly609Gly knock-in mice,pert
Nonlesional atopic dermatitis skin is characterized by broad terminal differentiation defects and variable immune abnormalities,pert
Effect of chronic ethanol consumption on rat pancreas,pert
Altered de novo lipogenesis contributes to low adipose stores in cystic fibrosis mice.,pert
Gene expression profiles of fibroblasts and fibroblast-reprogrammed induced pluripotent stem cells (iPSCs) from childhood cerebral adrenoleukodystrophy patients and healthy controls,pert
Association b/w gene expression profile & tumor invasion in OSCC,pert
Dilated Cardiomyopathy and Non Failing Biopsies,pert
Gene expression profiles in white blood cells in response to exercise,pert
Janus-Like Opposing Roles of CD47 in Autoimmune Brain Inflammation in Human and Mice,pert
Analysis of blood myelomonocytic cells from RCC patients,pert
"Expression data from brain, liver and spleen of Npc1-/- mice",pert
"Inflammation, adenoma and cancer: objective classification of colon biopsy specimens with gene expression signature",pert
"Genome-wide expression profile of human trabecular meshwork cultured cells, non-glaucomatous and POAG tissue",pert
Genome-wide expression study of human carotid atheroma,pert
