text,label
untreated; biological replicate 1,ctrl
"Transgenic for alpha tropomyosin slow, snap frozen, tibialis anterior muscle, 7month age animal",pert
Sample 23,pert
A2CKO2,pert
SAMPLE 5;	replicate 2,ctrl
RNA from microdissected breast cancer cells from case 651 labeled with Cy5,pert
genotype: WT;	strain: C57BL/6;	treatment: regular diet,ctrl
Affymetrix;	GeneChip Expression Analysis;	Technical manual;	Rev 3,ctrl
liver_Wt_female_35wk_rep1,ctrl
RE1_H8_1389_U133Plus2.0.CEL;	Gene expression data from human breast cancer,pert
heart,ctrl
Gene expression data from 14dpp Ubb knockout testis.,pert
strain: C57BL/6;	gender: Female;	age: 7 weeks old;	cell type: CD4 positive T cell;	treatment: unstimulated;	genotype: WT,ctrl
SMhu033;	Gene expression data from cultured ovarian cancer cell line.,ctrl
quadriceps muscle tissue of normal controls,ctrl
Asp14 Clone of Ewing's sarcoma A673 cell line with doxycyclin  inducible EWS-FLI1 knockdown construct,pert
T178,pert
PBMC of Rhesus Macaque Mnk_3133-S-7,pert
Zfx-flox TC1 ESC;	Cultured in 15% KO + LIF without feeders,ctrl
Pan21.CEL (unavailable due to loss from servers);	Pancreatic Tumor,pert
"Stage IVB, T3, N3, , G4",pert
duration of untreated disease in month:8.5;	age at onset:4.5,pert
lymphoblast cell line,ctrl
gonadal WAT of five Fsp27 knockout mice,pert
Gene expression data from paired samples of carotid atheroma plaque and macroscopically intact tissue;	JLI_41,ctrl
tissue: white blood cells;	age: 9.84;	Sex: male,pert
AML_74,ctrl
Olfactory mucosa,pert
"corresponds to sample Hu1 in table 1;	Gene expression data from whole biopsies, primary mucosal tissue",ctrl
Patient: A;	Time: 4 weeks;	Group: responder;	Condition: lesional,pert
gender: F;	age at blood draw: 55;	tissue: whole blood,pert
08-34_ACCX5M1;	Gene expression data from human adenoid cystic carcinoma xenograft.,pert
Gene expression of -PancreaticSample4-Normal,ctrl
"affected status (disease state): control;	gender: male;	age-at-examination: 69;	age-at-onset: n/a;	geographical origin: Vila-Real;	lifestyle characteristics: ever smoker, ever drinker",ctrl
treatment: siRNA LMG2,pert
age: 6 month postnatal;	tissue: cerebellum;	genotype: wild type (129S6/SvEvTac),ctrl
Sample is C57/Bl6 C3KO liver RNA extract after infected with 1st generation LacZ adenovirus (1.5x10E11 particles per mouse) at 6 hpi.,pert
Gallbladder- leptin treated,ctrl
tissue: primary unilateral non-metastatic postmenopausal ERα-positive breast tumor;	gender: woman;	age: 78 years,ctrl
"Rb null MEFs with cisplatin treatment (16microM, 24hrs)",pert
gastrocnemius muscle 4d post-injection,ctrl
"2B1 Otic vesicle cell line transiently transfected with Dlx5 and GFP expression vector and differentiated for 4 days at 37oC without gamma-interferon, replicate1",pert
human preadipocytes+oligo1_day6_rep2,pert
chip number: 12;	transfection plate: 3B;	target gene: YY1;	kd level: 0.66;	rin: 9.6;	transfection date: 2012-03-26,pert
CD34+ cells from imanitib-treated patients;	Keywords = CD34+;	Keywords = bone marrow;	Keywords = Imatinib;	Lot batch = 3001955,pert
Sample name: 376R,pert
cell line: H1;	cell type: human embyronic stem cells (hESCs);	treatment: SOX2 shRNA;	time: day 4,pert
NOMO-1 acute myeloid leukemia cells,pert
Sample name: 306R,ctrl
"Ishikawa cell line, BPA, 10nM, 8hr",pert
"Infiltrated pancreatic islets of an autoimmune BDC2.5/NOD mouse. Time course of diabetes induction with Cyclophosphamide (day0 to day3). RNA prepared from purified islets (collagenase digestion, density separation, hand picking), amplified using Ambion protocol.;	Keywords = type I diabetes;	Keywords = cyclophosphamide;	Keywords = BDC2.5;	Keywords = NOD;	Keywords = pancreas;	Keywords = islets;	Lot batch = jos0995",ctrl
"Hippocampus, soman, 72h",pert
tissue: Brain;	genotype: Npc1+/+;	age: 60 days;	subject: Mouse1;	genetic background: BALB/c,ctrl
cell type: Peripheral blood leukocytes;	strain: DBA/2,ctrl
whole uterus,ctrl
"Frontal Cerebrocortex, permethrin (10mg/kg), 6 hours",pert
from spontaneous tumor in RB p53 null,ctrl
Sample name: 5003391025_f;	replicate 3,ctrl
Sample name: 413R,pert
"Sodium arsenite added to food: None; Injection: None; Diet: AIN-76A; Sodium arsenite added to drinking water: 100 ppb, 5wk",pert
cell line: A2780;	cell type: ovarian cancer cell line;	treatment: Cisplatin;	batch: 1,pert
Disease_status: Healthy control;	Age (years): 32;	Gender: Male;	Age of onset (years): N/A;	Duration of illness (years): N/A;	Brain pH: 7.03;	Post mortem interval (hours): 24;	Side of brain: Left;	Fluphenazine mg. Equivalents: N/A;	Lithium treatment: N/A;	Valproate treatment: N/A;	Electroconvulsive therapy: N/A;	Suicide: No;	Drug abuse (ratings scale: 0 (no use) to 5 (heavy use)): 0;	Alcohol abuse (ratings scale: 0 (no use) to 6 (heavy use)): 2,pert
disease state: Control;	cell type: Fresh Bronchial Epithelial Cells;	gender: male;	age: 23.9589,ctrl
"Control frontal cortex 5;	Treatment, type=compound_based_treatment, description=Male Wistar rats receive control solution (N=7 in each group) through a gastric tube twice daily for 90 days.",ctrl
14-week-old WT liver_464WT,ctrl
cell line: GIST882;	agent: Imatinib;	dose: 1μM;	replicate: Rep3,pert
Healthy controls; individual=CM; time=2; beverage=alcohol,pert
tissue: leukocytes from whole blood;	genotype: control subject;	age: 26;	gender: male,ctrl
scan batch: Batch 2;	group: control;	subject age: 6;	paternal age: 29;	maternal age: 30,ctrl
"Human skin biposy (uninvolved) from male patient, 51 years old, 24 years of psoriasis, clear erythema, clear induration, clear scaling.",ctrl
A375P cells expressing PGC1a shRNA 66,pert
Gene expression data mus musculus liver tissue;	PBS_4_null,pert
"Gender: female, Age: 37 years, Tissue: normal vulva,",ctrl
suppressed induction of AICD,ctrl
RNA from whole tissue section of case 662 labeled with Cy5,pert
olfactory bulb from wildtype FVB/N mouse at P23,ctrl
"Brain tissue from Fisher 344 male rat, Animal #265, 20mg/kg D-Serine",pert
Biopsy_149L,pert
F1 ES Cells,pert
age: 54;	gender: M;	disease state: hepatocellular carcinoma (HCC);	tissue: tumor,pert
PBMCs from Crohn's Disease subject;	Subject Disease : Crohn's Disease;	Subject Age : 39;	Subject Race : CAUCASIAN;	Subject Gender : MALE,pert
P2C Progranulin-hippocampus,pert
"Synovial biopsies (n = 4 to 6), obtained by needle arthroscopy from the swollen knee of a patient with lupus arthritis",pert
chip number: 11;	transfection plate: 4;	target gene: IRF7;	kd level: 0.7;	rin: 9.4;	transfection date: 2011-10-17,pert
"ID: MLL_00266;	cell type: PBMC;	disease state: Multilineage dysplasia, acute myeloid leukemia, biallelic",pert
"Undifferentiated Dicer -/- ES cell line, passage 18",pert
"To export to gene expression data based on unique gene, we used Sample Gene Profile option of Illumina BeadStudio software.",pert
"DHL6, DMSO",ctrl
Sample name: 374L,pert
cell type: BMDM;	strain: C57BL/6;	genotype: No2 -/-;	infection status: uninfected,pert
"Patient  J, lesion, 12 week",pert
disease state: healthy control;	tissue: epidermis;	age: 46;	gender: female;	treatment: untreated;	time: control,ctrl
CD4+/CD25- T effector cells 72h after activation,pert
"a time series of ConA injections was administered and  20 mg/kg ConA was injected through the mouse caudal vein at one of 4 time points (0 hr, 1 hr, 3 hr, 6 hr),here is  hepatic gene expression at ""0 hr"" (rep3)",ctrl
cell line: rtTA-Dmrt5;	differentiation: 7 days;	treatment: +Dox,pert
"3496_E_30_(HG-U133A_2).CEL;	Gene expression data from MCF-7 cells, siERK2 treatment 60h, 10 nM E2 for 24h",pert
cell type: AML blasts from bone marrow;	set: test;	npm status: mutated;	fab classification: M2;	flt3 status: internal tandem duplication (ITD),pert
coMCF-7_2,ctrl
H4,ctrl
"DBA/2J Saline treated, biological replicate 2",ctrl
cell type: B-cell;	cell line: Pfeiffer DLBCL,ctrl
age: 12 weeks postnatal;	tissue: cerebellum;	genotype/variation: Pink1 knockout,pert
"Cardiac, ventricular tissue",ctrl
4936551008_C,pert
treatment: vitamin C;	cell type: MEF;	strain: ICR;	transfection: pMX-Oct4 and pMX-jhdm1b(jmjc) retrovirus,pert
CD34+ cells from the patient (CML33),pert
treatment: siRNA against ETS2;	cell line: H441,ctrl
Sodium arsenite added to food: None; Injection: IP 8hr 1 mg/kg sodium arsenite in saline; Diet: AIN-76A; Sodium arsenite added to drinking water: None,pert
D0-163-14M-WT,ctrl
P28 testes,ctrl
chip number: 22;	transfection plate: 3B;	target gene: E2F6;	kd level: 0.63;	rin: 9.4;	transfection date: 2012-03-26,pert
microdissected epithelial cells from IPMC 1,pert
disease state: Severe Asthma;	cell type: Fresh Bronchial Epithelial Cells;	gender: female;	age: 46.63562,pert
strain: C57 Bk6;	age: 1.5 day;	tissue: forebrain;	cell type: primary cell culture astrocyte;	treatment: HA1077;	time: 24h;	culture batch: 1;	bead chip array sentrix code: 4421339030,pert
251485024861_1_2_Schiz,pert
Gender:F;	Age:47;	Tissue: Mucosa,pert
"Normal Cervix, microdissected epithelium, Age 54",ctrl
"spc-c-raf transgenic mice, age: 6 month old, Gender: male, Tissue: tumor",pert
Time course experiment of tunicamycin effect,ctrl
BV2_Curcumin_rep2,pert
Gene expression data from wild-type CTL from mouse 2;	3_154IL2,ctrl
Gene expression data from paired samples of carotid atheroma plaque and macroscopically intact tissue;	JLI_79,pert
"HL-60 cell line infected with scrambled control shRNA, biological rep1;	Sample name: HL60_CTRL-1;	CREME_p_KimSteg_June10_96HT_HT_HG-U133A_96-HTA_A01_596706.CEL",ctrl
siDsRed HeLa cells replicate 1,ctrl
SGug-CLC5-KO-3a-MOE430_2,pert
"cell line: Hec50co endometrial cancer cell line;	cell line traits: Loss of p53, loss of hormone receptors ER and PR;	disease state: Grade 3 endometrioid adenocarcinoma;	genotype/variation: MTDH knockdown",pert
11-1398,ctrl
M24 Co_4,ctrl
"patient: 233;	current medication: Asacol 1.2g Asprin 75mg Amilodipine 10mg;	birth date: 2/2/29;	gender: M;	ethnicity: CAUCASIAN;	symptoms onset date: 1/1/92;	diagnosis date: 1/1/92;	joint problems: FALSE;	uc flare up: FALSE;	family history: FALSE;	aza treated: NO;	aza tolerant: FALSE;	aza at present: FALSE;	procedure date: 2/1/05;	indictation for procedure: ;	ucss: 3;	calprotectin: 0;	esr: 0;	crp: 0;	hb: 0;	wcc: 0;	neutrophils: 0;	albumin: 0;	blood obtained: FALSE;	ibd affected relatives: 0;	igr2096: ;	igr2198: ;	igr2230: ;	octn1: ;	octn2: ;	nod 702: ;	nod 908: ;	dlg5 133a: ;	nod 1007 fs: ;	diagnosis rectum: BOTH;	diagnosis recto sigmoid: BOTH;	diagnosis splen flex: unknown;	diagnosis hep flex: unknown;	diagnosis total: unknown;	last followup date: 2/1/05;	followup rectum: BOTH;	followup recto sigmoid: BOTH;	followup splen flex: unknown;	followup hep flex: unknown;	followup total: unknown;	casenote review date: 3/7/05;	category: DISEASE IN REMISSION;	smoking status: ex;	smoking start date: ;	smoking stop date: 1/1/86;	smoking amount: 15-24;	other illnesses: MI 1986, Prostate cancer 1994;	disease: UC;	run_date: 6-2-01;	anatomic_location: terminal ileum;	inflammation_status: Uninflamed",pert
Monitor the effect of Hnf1alpha loss in the mouse jejunum epithelium.,pert
control KD mouse ES cells,ctrl
human CD14 positive monopcytes,ctrl
"Genotype: B6.Alb/cre,Pdss2loxP/loxP(Liver-conditional knock-out);	Age: 178-day-old male;	40 mg liver used for RNA extraction",pert
"Uninfected treated with 1,25D, replicate 1",pert
PDE_21,pert
adjacent non-tumorous,ctrl
"SWR/J Saline treated, biological replicate 3",ctrl
"MCF-7 cells, siERK2 treatment 60h, 0.1%EtOH for 4h",ctrl
"GM8921A, unaffected brother, 46yrs, family 2108",ctrl
"Cells expressing IkBa dominant negative cultured in absence of dox, TNF stimulation for 1h",ctrl
3SRK 3-1,ctrl
"Pool of two samples (n=2);;	cells: CD3+ T cells, bone marrow;;	healthy volunteers; gender: one male, one female; age: 58 and 42 years old",ctrl
strain/background: C57B6SJL;	genotype/variation: MAT1A knockout;	age: 3 months;	tissue: liver;	disease status: steatosis,pert
Sample name: 328R,ctrl
A VIS _B031,pert
cell type: Primary hepatocytes;	donor: 1;	agent: control;	time: 6h;	gender: Male;	age: 63 years old,ctrl
myoblasts transduced with lentivirus carrying DUX4-s,pert
"disease state: Nasopharyngeal carcinoma;	stage: IVB, T3, N3, M0, G4",pert
"whole tissue section of breast cancer.;	Clinical information: Sample.ID=1093;Tumor.type=D;Size=1;Grade=3;Nodes=1/14;ER=Pos;PR=Pos;HER2=Neg ;Age=66;DFS=85;Status=non-recur;	Keywords = breast cancer, tamoxifen, recurrence",ctrl
PBMCs from Ulcerative Colitis subject;	Subject Disease : Ulcerative Colitis;	Subject Age : 53;	Subject Race : CAUCASIAN;	Subject Gender : MALE,pert
cell type: neuron progenitor cells (NPC);	disease group: healthy control,ctrl
"disease model: Conditional beta cell specific KO mouse model using RIP2-Cre and Vhlh(fl/fl);	citations: Herrera PL (2000), Haase VH et al. (2001);	gender: female;	age: 20 weeks;	genotype/variation: VhlhKO",pert
gender: female;	strain: Senescence accelerated mice prone 1;	tissue: kidney;	age: 14 months,pert
patient: 26;	disease state: hypertension;	tissue: Macroscopically intact tissue,ctrl
Primary human erythroid progenitor cells expressing a luciferase control shRNA biological replicate 3,ctrl
"Please refer to Lilly et al., Am J Respir Crit Care Med. 2005 Mar 15;171(6):579-86;	;	ALSO NOTE: There is no subject #4 in this series (subject 4 was excluded based on clinical criteria)",pert
Wild type caerulein injected total RNA,pert
"C57BL/6J Acute morphine treated, striatum, biological replicate 1",pert
"GNMT_8ko4;	Gene expression data from GNMT knockout at 8 month, when the tissue has been histopathologically determined to be hepatocellular carcinoma.",pert
Mouse soleus,ctrl
Zmpste24+/+ mouse embryonic fibroblasts (P3),ctrl
Patient: I;	Time: 12 weeks;	Group: responder;	Condition: lesional,pert
cell line: A549;	cell type: Lung adenocarcinoma,ctrl
"E12.5 fetal liver (FL) cells from GATA-1deltaN mutant  embryos were cultured ex vivo in the presence of Tpo for three days. FL-derived megakaryocytes and their progenitors in the culture were separated by BSA density gradient. Megakaryocyte progenitors (“P” population) were further purified by fluorescence-activated cell sorting (FACS) for cells expressing low levels of CD41. Megakaryocytes (“M” population) were further enriched by CD41 antibody coupled with magnetic beads. Total RNA was isolated from either enriched megakaryocyte or progenitor fractions. ~5-15microgram RNA from each sample was submitted to the Dana Farber Cancer Institute Microarray Core Facility for cDNA and cRNA synthesis, labeling, and hybridization with Affymetrix Mouse Genome 430 2.0 chips according to manufacturer’s instructions. All arrays were normalized and analyzed using the dChip program.;	Keywords = GATA-1;	Keywords = megakaryocyte;	Keywords = mouse model",pert
strain: mixed (C57Bl/6:129Sv) background;	gender: male;	tissue: Liver;	sample number: 207;	genotype/variation: JAK2 KO;	age: 8 weeks,pert
S4C Sporadic-hippocampus,ctrl
tissue: peripheral blood from 8-10 E12.5 embryos;	genotype: Cbfb+/+;	progeny from cross: Cbfb+/- x Cbfb+/-,ctrl
CA2 NoCre Sox17E,ctrl
diagnosis: HP;	fvc-group: FVC3;	tissue: lung,pert
01LRK_ERA,pert
Bladder cancer cells,ctrl
Undifferentiated Mkl2-/- embryonic stem cells,pert
monocytes_T14,pert
cell type: PBMC;	disease state: Acute,ctrl
"gender: Male;	age: 63;	post-mortem delay: 30h;	ph: 6.5;	disease state: schizophrenic;	tissue: superior temporal cortex (Brodmann Area 22, BA22)",pert
tisue: cleared mammary fat pad;	genotype: Rarb -/-;	age: four weeks,pert
Patient #57 with NORM,ctrl
GIST882 Cell line,ctrl
cell line: MCF-7 breast cancer cell line;	sirna: control (scrambled siRNA);	agent: 4-hydroxytamoxifen;	dose: 100 nM,pert
R1306_U.CEL,ctrl
MPM tumor specimen 11,pert
"corresponds to sample UC5 in table 1;	Gene expression data from whole biopsies, primary mucosal tissue",pert
gist_607plus_04.06.CEL,pert
"LCL GM19238, Kd E2F6, 72hrs",pert
"liver, Q10, 14 months",pert
"tissue: kidney;	genotype: Male, Wistar-derived-Liverpool John Moores University rats;	age: 7-9 weeks of age;	treatment: control 72 hr",ctrl
"tissue: lung, lower lobe;	lung source: explant;	phenotype: advanced idiopathic pulmonary fibrosis (IPF);	gender: female;	age: 67",pert
"heart, 30 months of age, resveratrol diet",pert
"Pool of two samples (n=2);;	gender: one female/one male;;	age: 70/64 years old;;	cells: CD3+ T cells, bone marrow;;	disease: (severe) aplastic anemia (SAA)",pert
Additional information and characteristics in the referred paper supplement xls table.,pert
Tacrine 2.7mg/kg/day from 5 weeks;	Moclobemide 10mg/kg/day;	Creatine 1%w/v added to wet mash;	;	Lot batch = 5227,pert
SMhu009;	Gene expression data from cultured ovarian cancer cell line.,ctrl
gene expression in CBFbeta shRNA-expressing PPC1 cells,pert
HC-MA2;	Gene expression data from resected liver tumor,ctrl
Dysf +/+ QF control mouse muscle,ctrl
fresh tissue: splenocytes;	strain: DBA/2,ctrl
genetic background: FVB;	cell type: DN2;	genotype: E2A deficient,pert
mAdb experiment ID: 54822,pert
"KU-812 leukemia cells were incubated with 10 µM STI571 (Imatinib) for 16 hours.;	For more information about the cell line, please check: www.dsmz.de;	Q249_A_HG_U133_Plus_2_01_1__UU812_STI_.CEL",pert
MPM tumor specimen 42,pert
cell line: H1;	cell type: human embyronic stem cells (hESCs);	treatment: SOX2 shRNA;	time: day 2,pert
ancestral background: European-American (EA);	gender: Female;	subject condition: healthy control;	tissue: Peripheral blood;	surface markers used in facs: CD20-APC;	cell type: CD20 positive B cells,ctrl
Gene expression data fromBmpr1a-/- cells in N2B27;	Bmpr1a-/- ESCs,pert
A2CNT1,ctrl
P7 KO2.CEL;	Gene expression data from pre-symptomatic Cstb-/- mouse cerebellum.,pert
c57bl6 female mice were challenged with Substance P 1 micromolar.  Mice were euthanized 24 hours after and bladders removed for cDNA array analysis;	Lot batch = 2/3,pert
Gingiva tissue,ctrl
C3-3;	Whole genome gene expression data from wild type C57BL/6 mouse embryonic stem cells.,ctrl
"LacZ-siRNA control, without treatment, replicate C",ctrl
Cervical cancer_CaCx54,pert
Monocyte human familial combined hyperlipidemia after treatment with atorvastatin (ATV) sample,pert
PBMCs from Crohn's Disease subject;	Subject Disease : Crohn's Disease;	Subject Age : 44;	Subject Race : HISPANIC;	Subject Gender : FEMALE,pert
"GI_canc, Col1",pert
Category: Cell-line;	Subcategory: HMEC;	This experiment was an out file converted from rana. The original files were not provided to load this experiment in Oracle. Category and Subcategories were made by curators.;	Scanning Software: unknown;	Software version: unknown;	Lot batch = 0376-5k,pert
C2C12 MYOTUBES,ctrl
Sample ID: TP28;	Twin Pair ID: CCN5.2;	Clinical Status: Unaffected;	Age of Onset:-N/A;	Age at interview & blood sampling: 34;	Current Age (2007): 37;	Sex: FEMALE;	Medication at blood sampling : None,ctrl
Sample Group: HD patient; Gender: female; Age: 43; Tissue: lymphocytes (blood); IT15 CAG repeats: 26/47,pert
"primary fibroblasts expressing a shRNA construct targeting KDM4C, construct 2, clone 1",pert
PBMCs from Crohn's Disease subject;	Subject Disease : Crohn's Disease;	Subject Age : 62;	Subject Race : CAUCASIAN;	Subject Gender : FEMALE,pert
"liver, Q10, 6 months",pert
"Amniocytes, trisomy 21, 1573",pert
T117,pert
tissue: whole blood;	condition: Unaffected control;	gender: Female;	batch: 4;	psoriasis duration: n/a;	age of psoriasis onset: n/a,ctrl
"C57BL/6 mice, thymus and spleen pooled",ctrl
Mus musculus brain hemisphere,ctrl
HMEC culture,ctrl
"Gene expression data from NTERA2/D1 cells treated with Vamp7 siRNA, biological replicate 1",pert
disease: psoriasis;	skin: lesional,pert
Neurons overexpressing GFP,ctrl
- 6hr time point,pert
strain: C57/Bl6J;	days in vitro: 16;	tissue: E16 embryonic cortex;	treatment: MeCP2 shRNA,pert
strain: C57BL/6;	gender: male;	develpmental stage: embryonic day E15.5;	genotype/variation: Gadd45a-/-;	cell type: mouse embryonic fibroblasts (MEF cells),pert
hair follicles from wild-type,ctrl
Mock-treated MDA-MB-231,ctrl
cell type: PBMC;	responder: ACR-Ped70;	treatment: Methotrexate post-treatment;	subject: A235_L014,pert
genotype/variation: Gsk-3a-/-;	cell type: embryonic stem cells,pert
cell type: monocyte;	disease state: control participant,ctrl
disease state: Severe Asthma;	cell type: Fresh Bronchial Epithelial Cells;	gender: female;	age: 41.51233,pert
A202_03_TW51_938_WT_(MOGENE-1_0-ST-V1).CEL,ctrl
"Patient  E, lesion, 2 week",pert
patient: 41027;	sample: tumor,pert
microarray analysis of gene expression after transverse aortic constriction in mice - 3 wks sham group No.2,ctrl
liver sample batch 2,pert
"This is from a study of femoral fracture healing in female rats 16 weeks old at fracture to compare intramedullary nailing, screw and plate fixation, and sham surgery.  This sample is from the group repaired with a plate and screws (rigid fixation) collected 6 weeks after fracture.  Each sample is a pool of RNA from three rats.  The middle third of the femur was collected with the cortical bone, fracture callus, and marrow elements.  Mid-diaphyseal, simple, transverse fractures were induced by a Gigli saw.;	Keywords = rat;	Keywords = fracture;	Keywords = plate;	Keywords = nail;	Keywords = time;	Keywords = femur",pert
Thoracic mammary glands were collected from three virgin F1 CF-1/FVB LH-overexpressing (transgenic) mice at 16 weeks of age; RNA was pooled before synthesis of cDNA. This and two other distinct transgenic samples were compared to mammary glands from 16 week old wild type mice.,pert
RNA from microdissected breast cancer cells from case 1125 labeled with Cy5,ctrl
race: african america;	age (years): 50-55;	stage: n/a;	grade: n/a;	histology: inactive endometrium,ctrl
Fibroblasts isolated from wild type mouse mammary glands,ctrl
disease state: Control;	cell type: Fresh Bronchial Epithelial Cells;	gender: male;	age: 27.26575,ctrl
SMhu052;	Gene expression data from cultured ovarian cancer cell line.,pert
tissue: skeletal muscle;	status: insulin sensitive;	agent: untreated;	meanrqa: ;	choa: ;	fata: ;	eea: ;	wtkg: 69.9;	perfat: 10.4;	lbm: 61.2;	fat_mass: 726.96,ctrl
"Right brain hemisphere ,C57BL male mouse,Clozapine treated,Orally,4 weeks",pert
subject: 40;	disease: CP;	muscle: ST;	gender: M;	age: 10.1;	gmfcs: 2;	popliteal angle: 120,pert
Y HID_B039,ctrl
