text,label
LT 434 +/T after nicotine-induced seizures,pert
DMN-NF1Hippo20d-1bAv2-s2,pert
BS2011051057,pert
Human.AZ.CTRL.ECRB,ctrl
293TsiLL-1,pert
newborn (P0) Krt1-/- skin_replicate 1,pert
P2C Progranulin-hippocampus,pert
age: 54;	gender: M;	disease state: hepatocellular carcinoma (HCC);	tissue: tumor,pert
chip number: 11;	transfection plate: 4;	target gene: IRF7;	kd level: 0.7;	rin: 9.4;	transfection date: 2011-10-17,pert
"ID: MLL_00266;	cell type: PBMC;	disease state: Multilineage dysplasia, acute myeloid leukemia, biallelic",pert
"Undifferentiated Dicer -/- ES cell line, passage 18",pert
3560-2 E2F2 Null,pert
"amnion mesenchymal cells, 1h interleukin-1-beta, biological rep3",pert
MH1C1_low_rep4,pert
"Wild type used for MAT1A 8 month, replicate 5",ctrl
cell type: BMDM;	strain: C57BL/6;	genotype: No2 -/-;	infection status: uninfected,pert
Ecad_Mut_3,pert
disease state: healthy control;	tissue: epidermis;	age: 46;	gender: female;	treatment: untreated;	time: control,ctrl
4_Hr_No_MGd_1,ctrl
A2780-(2),ctrl
"cochlea at P7, wt, biological rep 3",ctrl
Ad infected murine liver-MO30k-(667)-6 hpi,pert
"breast tumor epithelium,19",pert
KU_18N,ctrl
Wild_Type Circadian_Time_14,ctrl
"Patient 5, Atheroma plaque",pert
shGFP-rep-2,pert
cell line: rtTA-Dmrt5;	differentiation: 7 days;	treatment: +Dox,pert
cell type: AML blasts from bone marrow;	set: test;	npm status: mutated;	fab classification: M2;	flt3 status: internal tandem duplication (ITD),pert
Normal Cervix N10,ctrl
Nrl-ko-Gfp P10 replicate 2,pert
cell type: B-cell;	cell line: Pfeiffer DLBCL,ctrl
microdissected breast cancer cells from case 651,pert
ve_M63B,pert
"650nM MLN4924 after 4hr, replicate 2",pert
Wild type_liver _1,ctrl
V5-P385,pert
K562 cells CREB Knock-out replicate 3,pert
020112-2,pert
Healthy individual of twinpair #8,ctrl
puroB replicate 1,ctrl
reduction mammoplasty patient 309,ctrl
age: 12 weeks postnatal;	tissue: cerebellum;	genotype/variation: Pink1 knockout,pert
Liver GPR120KO ND #718,pert
Normal-N_LJ_6,ctrl
treatment: vitamin C;	cell type: MEF;	strain: ICR;	transfection: pMX-Oct4 and pMX-jhdm1b(jmjc) retrovirus,pert
"ShamC-21, biological rep 3",ctrl
Sle1a R4,pert
treatment: siRNA against ETS2;	cell line: H441,ctrl
control-noDox-rep2,ctrl
Cell culture. A549 treated by MK886 1,pert
"control endometrium, patient 3",ctrl
10-0021A_Day1_19,pert
Neuroblastoma SH-SY5Y cells_cloneM_scramble control_replicate2,pert
lung_E18_sftpc-nmyc_rep1,pert
chip number: 22;	transfection plate: 3B;	target gene: E2F6;	kd level: 0.63;	rin: 9.4;	transfection date: 2012-03-26,pert
JIA PBMC Pre treatment A235_L112,ctrl
disease state: Severe Asthma;	cell type: Fresh Bronchial Epithelial Cells;	gender: female;	age: 46.63562,pert
strain: C57 Bk6;	age: 1.5 day;	tissue: forebrain;	cell type: primary cell culture astrocyte;	treatment: HA1077;	time: 24h;	culture batch: 1;	bead chip array sentrix code: 4421339030,pert
Gender:F;	Age:47;	Tissue: Mucosa,pert
"Normal Cervix, microdissected epithelium, Age 54",ctrl
wild-type control 3,ctrl
"spc-c-raf transgenic mice, age: 6 month old, Gender: male, Tissue: tumor",pert
3275-1 E2F WT,pert
Subject 2 / lung subsegment instillated by Saline,ctrl
HP-22,pert
SZ7,pert
Patient 4 a,pert
BV2_Curcumin_rep2,pert
Human.AT.CP.ECRB,pert
colon_adenoma_995,pert
"control, subject 8",ctrl
V5-P481,pert
Ishikawa_VeryLowDose_BPA_8h_rep2,pert
Thyroid_ unaffected_paired with PTC69T,ctrl
"cell line: Hec50co endometrial cancer cell line;	cell line traits: Loss of p53, loss of hormone receptors ER and PR;	disease state: Grade 3 endometrioid adenocarcinoma;	genotype/variation: MTDH knockdown",pert
ko 13.5d replicate 1,pert
L1 062502 Rosi2,pert
pt. HCL E treated with DMSO for 48h,ctrl
blood_day0_patient1,pert
PCOS Endometrium Mesenchymal Cell_120.PC11++,pert
"patient: 233;	current medication: Asacol 1.2g Asprin 75mg Amilodipine 10mg;	birth date: 2/2/29;	gender: M;	ethnicity: CAUCASIAN;	symptoms onset date: 1/1/92;	diagnosis date: 1/1/92;	joint problems: FALSE;	uc flare up: FALSE;	family history: FALSE;	aza treated: NO;	aza tolerant: FALSE;	aza at present: FALSE;	procedure date: 2/1/05;	indictation for procedure: ;	ucss: 3;	calprotectin: 0;	esr: 0;	crp: 0;	hb: 0;	wcc: 0;	neutrophils: 0;	albumin: 0;	blood obtained: FALSE;	ibd affected relatives: 0;	igr2096: ;	igr2198: ;	igr2230: ;	octn1: ;	octn2: ;	nod 702: ;	nod 908: ;	dlg5 133a: ;	nod 1007 fs: ;	diagnosis rectum: BOTH;	diagnosis recto sigmoid: BOTH;	diagnosis splen flex: unknown;	diagnosis hep flex: unknown;	diagnosis total: unknown;	last followup date: 2/1/05;	followup rectum: BOTH;	followup recto sigmoid: BOTH;	followup splen flex: unknown;	followup hep flex: unknown;	followup total: unknown;	casenote review date: 3/7/05;	category: DISEASE IN REMISSION;	smoking status: ex;	smoking start date: ;	smoking stop date: 1/1/86;	smoking amount: 15-24;	other illnesses: MI 1986, Prostate cancer 1994;	disease: UC;	run_date: 6-2-01;	anatomic_location: terminal ileum;	inflammation_status: Uninflamed",pert
"Genotype: B6.Alb/cre,Pdss2loxP/loxP(Liver-conditional knock-out);	Age: 178-day-old male;	40 mg liver used for RNA extraction",pert
EA_Control2_CD4,ctrl
"Uninfected treated with 1,25D, replicate 1",pert
463MM,pert
"DBA/2J SAL, Rep1",ctrl
LY2 control-siRNA tamoxifen treated rep2,ctrl
strain/background: C57B6SJL;	genotype/variation: MAT1A knockout;	age: 3 months;	tissue: liver;	disease status: steatosis,pert
"Pool of two samples (n=2);;	cells: CD3+ T cells, bone marrow;;	healthy volunteers; gender: one male, one female; age: 58 and 42 years old",ctrl
3880-2 E2F WT,ctrl
"shControl clone 2, rep 1",ctrl
RORasg/sg WAT_HFD_rep5,pert
Haloperidol treated 4weeks AffyGC RMA rep1,pert
shNANOG_2,pert
HF0471_U133P2,pert
A VIS _B031,pert
cell type: Primary hepatocytes;	donor: 1;	agent: control;	time: 6h;	gender: Male;	age: 63 years old,ctrl
"disease state: Nasopharyngeal carcinoma;	stage: IVB, T3, N3, M0, G4",pert
BCell_lymphoma_marginal_sample3,pert
cell type: neuron progenitor cells (NPC);	disease group: healthy control,ctrl
"Control siRNA - 2 days adipocyte differentiation, rep1",ctrl
"disease model: Conditional beta cell specific KO mouse model using RIP2-Cre and Vhlh(fl/fl);	citations: Herrera PL (2000), Haase VH et al. (2001);	gender: female;	age: 20 weeks;	genotype/variation: VhlhKO",pert
HeLa_06_21_04 TP-4,pert
gender: female;	strain: Senescence accelerated mice prone 1;	tissue: kidney;	age: 14 months,pert
patient: 26;	disease state: hypertension;	tissue: Macroscopically intact tissue,ctrl
ko 13.5d replicate 5,pert
lesion_postUV_patient8,pert
KM-final,pert
Healthy control_sample7,ctrl
PBMC from T cell LGL leukemia patient #123 (TLGL123),pert
Gene expression profiles of Lkb1 KO #7 HSCs,pert
ab064 N,ctrl
4T1.2-BV-1,ctrl
Patient: I;	Time: 12 weeks;	Group: responder;	Condition: lesional,pert
cell line: A549;	cell type: Lung adenocarcinoma,ctrl
strain: mixed (C57Bl/6:129Sv) background;	gender: male;	tissue: Liver;	sample number: 207;	genotype/variation: JAK2 KO;	age: 8 weeks,pert
MDS patient 9,pert
16C-ER-D,ctrl
striatum SNCA knockout 6 month replicate 2,pert
"203, MUSCLE, Before",ctrl
S4C Sporadic-hippocampus,ctrl
L_LS_Wk2,pert
CA2 NoCre Sox17E,ctrl
tissue: peripheral blood from 8-10 E12.5 embryos;	genotype: Cbfb+/+;	progeny from cross: Cbfb+/- x Cbfb+/-,ctrl
01LRK_ERA,pert
diagnosis: HP;	fvc-group: FVC3;	tissue: lung,pert
"P60_C-DGCR8 KO cones, replicate 2 [array]",pert
PBMC_S6,pert
U937_luc_Replicate3,ctrl
"Uninvolved Skin, NS-9",pert
cell type: PBMC;	disease state: Acute,ctrl
SKNSH eGFP3,ctrl
"gender: Male;	age: 63;	post-mortem delay: 30h;	ph: 6.5;	disease state: schizophrenic;	tissue: superior temporal cortex (Brodmann Area 22, BA22)",pert
"121, MUSCLE, Before",ctrl
Normal-ERα-positive breast cancer 36,ctrl
tisue: cleared mammary fat pad;	genotype: Rarb -/-;	age: four weeks,pert
MacularDegen-injured-1cAv2-s2,pert
COV434 Control [RR1016],ctrl
cell line: MCF-7 breast cancer cell line;	sirna: control (scrambled siRNA);	agent: 4-hydroxytamoxifen;	dose: 100 nM,pert
IDTC 2,pert
"CRT knockout mouse embryonic stem cell, biological rep5",pert
PGA-MAH-C3H_OVA6h-3aA-s2,pert
Subject #8017-8hr Postinfection,ctrl
"tissue: kidney;	genotype: Male, Wistar-derived-Liverpool John Moores University rats;	age: 7-9 weeks of age;	treatment: control 72 hr",ctrl
"tissue: lung, lower lobe;	lung source: explant;	phenotype: advanced idiopathic pulmonary fibrosis (IPF);	gender: female;	age: 67",pert
"fibroblast, MFS subject FB1234 rep 3",pert
"Autoimmune pancreatic islets before cyclophosphamide treatment, rep3",ctrl
Normoxic Adeno treated Control N1,ctrl
MCL_IGHV_MUT (02_201),pert
CME-LaminA3d-3MA-S2,pert
"EBF1 d2, rep 4",pert
"human failing LV myocardium, Ischemic107",pert
C4med,ctrl
Untreated Melan-Ink4a #2,ctrl
4010-4 E2F2 Null,pert
"Pool of two samples (n=2);;	gender: one female/one male;;	age: 70/64 years old;;	cells: CD3+ T cells, bone marrow;;	disease: (severe) aplastic anemia (SAA)",pert
Nasal Epithelium Inhalation Formaldehyde 2ppm 6h ID205,pert
"Cerebral Palsy, Gracilis, Patient Replicate 4",pert
fresh tissue: splenocytes;	strain: DBA/2,ctrl
genetic background: FVB;	cell type: DN2;	genotype: E2A deficient,pert
CuFi cell line treated at DMNQ biological rep2,pert
"Acute Myeloid Leukemia, sample 2",pert
CML Patient 5 before therapy,ctrl
GM19238_Kd_POU2F1_2,pert
V5-P131,pert
FHCRCAML169017,pert
cell line: H1;	cell type: human embyronic stem cells (hESCs);	treatment: SOX2 shRNA;	time: day 2,pert
ancestral background: European-American (EA);	gender: Female;	subject condition: healthy control;	tissue: Peripheral blood;	surface markers used in facs: CD20-APC;	cell type: CD20 positive B cells,ctrl
"Control 2, biological rep2",ctrl
RV83.10_CHF_day10_Slide60,pert
Knockout day 3 Air replicate 1,pert
wildtype Tcof1 [B],ctrl
"human failing LV myocardium, Ischemic23",pert
"Muscle from WT, biological rep4",ctrl
CH2125,ctrl
IMR-32_pCMV-DPP3_48hr_rep 2,pert
"TCF-1 KO CD8 memory T cells, biological rep1",pert
IMR-32_pCMV-SQSTM1_48hr_rep 2,pert
Cervical cancer_CaCx54,pert
lymphocytes_HD_F_56y,pert
CTRL_3_CMP,ctrl
Parkinson's disease sample x176,pert
MCL_IGHV_MUT (R1301),pert
Ishikawa_LowDose_BPA_48h_rep4,pert
Sample ID: TP28;	Twin Pair ID: CCN5.2;	Clinical Status: Unaffected;	Age of Onset:-N/A;	Age at interview & blood sampling: 34;	Current Age (2007): 37;	Sex: FEMALE;	Medication at blood sampling : None,ctrl
KN-sham-5 month-R1,pert
Sample Group: HD patient; Gender: female; Age: 43; Tissue: lymphocytes (blood); IT15 CAG repeats: 26/47,pert
Pertuzumab treated after 4 days (P2_1),pert
"Creatine-treated, biological rep3",pert
T117,pert
2d-sham-72,ctrl
Scd1+/+ on very low fat diet (TD03045 from Harlan Teklad) replicate 3,ctrl
whole tissue section from case 633,pert
S6,pert
1124-02-A,pert
GEIM58-U133A-DM,pert
"Patient 24, Macroscopically intact tissue",ctrl
WT-smoke-high-5 month-R1,ctrl
"A673 treated with cytarabine (ARA-C) for 24 hours with concentration of 0.17 uM (EC50), biological rep2",pert
X_p4_rep3,pert
tissue: whole blood;	condition: Unaffected control;	gender: Female;	batch: 4;	psoriasis duration: n/a;	age of psoriasis onset: n/a,ctrl
disease: psoriasis;	skin: lesional,pert
"IKK2 WT cell line, biological replicate 2",ctrl
INSENS 1 4hr,pert
strain: C57/Bl6J;	days in vitro: 16;	tissue: E16 embryonic cortex;	treatment: MeCP2 shRNA,pert
"Healthy volunteer, Control_11695",ctrl
strain: C57BL/6;	gender: male;	develpmental stage: embryonic day E15.5;	genotype/variation: Gadd45a-/-;	cell type: mouse embryonic fibroblasts (MEF cells),pert
Superior Frontal Gyrus_2y_normal,ctrl
"human failing LV myocardium, Idiopathic48",pert
LCL Unaffected MZ twin pair 4 (CCN4.2)(TP26),ctrl
cell type: PBMC;	responder: ACR-Ped70;	treatment: Methotrexate post-treatment;	subject: A235_L014,pert
genotype/variation: Gsk-3a-/-;	cell type: embryonic stem cells,pert
9: NORMAL #00-0504,ctrl
cell type: monocyte;	disease state: control participant,ctrl
disease state: Severe Asthma;	cell type: Fresh Bronchial Epithelial Cells;	gender: female;	age: 41.51233,pert
"Liver from Nrf2 wt mice, biological replicate 2",pert
"siSCR ES, biological rep1",ctrl
CBA1,ctrl
shSOX2_1,pert
patient: 41027;	sample: tumor,pert
"non-AD_TC, biological rep13",ctrl
whole blood_101369,pert
"ARD842, CAIS, F, GOF, 6 x 100nM DHT, 14d",pert
129_Sv_2_Runx1_Ko_d6_4302,pert
a_NY7,pert
"Wild-type-neocortex, biological rep3 (male)",ctrl
"EGFP KD, replicate B",ctrl
GM19238_Kd_GTF2B_1,pert
race: african america;	age (years): 50-55;	stage: n/a;	grade: n/a;	histology: inactive endometrium,ctrl
"Wild type used for GNMT 3 month, replicate 1",ctrl
GM19238_Kd_CEBPG_3,pert
Moderate rep4 (retina),pert
tumor cell line HepG2 with knockdown of HIF-2α rep2,pert
N40741,ctrl
disease state: Control;	cell type: Fresh Bronchial Epithelial Cells;	gender: male;	age: 27.26575,ctrl
WT_TER119-_rep3,ctrl
tissue: skeletal muscle;	status: insulin sensitive;	agent: untreated;	meanrqa: ;	choa: ;	fata: ;	eea: ;	wtkg: 69.9;	perfat: 10.4;	lbm: 61.2;	fat_mass: 726.96,ctrl
DUSP1+/+ control replicate 1,ctrl
Muscle PCOS pioglitazone 271,ctrl
Ishikawa_VeryLowDose_BPA_8h_rep4,pert
control virus-infected replicate 2 (monocytes),ctrl
Cal27_PBS1,ctrl
Untreated Control 12weeks AffyGC RMA rep3,ctrl
HepG2 cells control 2h,ctrl
Skin_Control E16.5_rep1,ctrl
"granulocyte, patient. Mtx rep7",pert
BALB/c d3 (191msn),pert
Y HID_B039,ctrl
JIA PBMC Pre treatment A235_L016,ctrl
69A;pretreatment;female;breast tumor; responder,ctrl
"SWR/J CHR, Rep2",pert
"103, ADIPOOSE TISSUE, Before",ctrl
Bronchial Epithelial Cells MMA biological 2156P,pert
PHM-DM-2aUA-s2,pert
34A;pretreatment;female;breast tumor; responder,ctrl
N30068,ctrl
SCLC cell line Lu-134a,pert
Patient 3,ctrl
"shCDK8, low glucose, replicate 1",pert
HLA risk: Low;	Height: 134.6 cm;	Weight: 30.6 kg;	BMI: 16.7;	Age: 9.27 years;	Gender: Male;	Race: White;	Glucose: 245 mg/dl;	HbA1c: 7.5%,pert
CH1804,pert
"Wild-type retina, biological rep1",ctrl
THRB 15b mutant + T3 replicate 2,pert
Patient: L;	Time: 2 weeks;	Group: responder;	Condition: lesional,pert
"Patient 8, Macroscopically intact tissue",ctrl
cell type: bone marrow mesenchymal stromal cells (BM-MSCs);	disease state: multiple myeloma;	mm stage: IIIa;	Sex: M;	age: 65,pert
tissue: liver;	genotype: ClpP KO;	genetic background: C57BL/6,pert
control AU1327303,ctrl
"wt total RNA LSK, rep 3",ctrl
KO621,pert
monolayer chondrocytes from OA donor 2,pert
Normal Pleura 4,ctrl
"AD_TC, biological rep6",pert
"SFM control cells (24hr), biological rep_1",ctrl
DNGM-5,pert
KOC 67 PBS treated,ctrl
Parkinson's disease sample x001,pert
"Subject 12, Family 4, Control",ctrl
"cell line: ME180;	tissue: cervix; derived from metastatic site: omentum;	disease: epidermoid carcinoma;	organism: Homo sapiens, human;	drug treatment: 10μM ATRA;	treatment time: 1 hour",pert
mouse jejunum_hnf1alphamutant_rep2,pert
12 h-apra-2 nM;HT-29;colorectal adenocarcinoma;apratoxi;24727,pert
"Cervical cancer cell line, C4-I",pert
K562 STI sample 8,pert
THP1-shGSK3B-Construct2-rep1,pert
NPC2,pert
Liver_hyperglycima_no.3,pert
Muscle control 12,ctrl
"KSR1 Alone, Replicate 2",ctrl
RNA from HCC_11T,pert
"siThoc5-2, biological rep2",pert
R6/1 22 week wildtype_C835,ctrl
"HME-CC, 12h, sham B",ctrl
D4 patient,pert
"non-AD_FC, biological rep15",ctrl
Seguin_IDR_BrownNorway_Liver_treated1,pert
Bronchial Epithelial Cells MMA biological 1774K,pert
WT_MEF_un.1,ctrl
Intestine_Ctrl_biological rep4,ctrl
Bronchial Epithelial Cells SA biological 1623P,pert
GM19238_Kd_IRF3_1,pert
